Time (Sec);S1;S2;S4;S6;S7;S16;S17;S18;S19;S20;S21;S22;S23;S24;S25;S26;S27;S28;
0.0;19160.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;
0.12666666666666665;19160.0;99.98284479999998;99.98673439999999;99.98307359999998;99.98307359999998;99.97916799999999;99.98259999999999;99.9830576;99.9828288;99.9828288;99.98259999999999;99.97939679999999;99.97916799999999;99.9862608;99.98259999999999;99.97916799999999;99.98259999999999;99.98259999999999;
0.22666666666666666;19160.0;99.98284479999998;99.98673439999999;99.98307359999998;99.98307359999998;99.97916799999999;99.98259999999999;99.9830576;99.9828288;99.9828288;99.98259999999999;99.97939679999999;99.97916799999999;99.9862608;99.98259999999999;99.97916799999999;99.98259999999999;99.98259999999999;
0.32666666666666666;19160.0;99.98284479999998;99.98673439999999;99.98307359999998;99.98307359999998;99.97916799999999;99.98259999999999;99.9830576;99.9828288;99.9828288;99.98259999999999;99.97939679999999;99.97916799999999;99.9862608;99.98259999999999;99.97916799999999;99.98259999999999;99.98259999999999;
0.42666666666666664;19160.0;99.98284479999998;99.98673439999999;99.98307359999998;99.98307359999998;99.97916799999999;99.98259999999999;99.9830576;99.9828288;99.9828288;99.98259999999999;99.97939679999999;99.97916799999999;99.9862608;99.98259999999999;99.97916799999999;99.98259999999999;99.98259999999999;
0.5266666666666666;19160.0;99.98284479999998;99.98673439999999;99.98307359999998;99.98307359999998;99.97916799999999;99.98259999999999;99.9830576;99.9828288;99.9828288;99.98259999999999;99.97939679999999;99.97916799999999;99.9862608;99.98259999999999;99.97916799999999;99.98259999999999;99.98259999999999;
0.6266666666666666;19160.0;99.98284479999998;99.98673439999999;99.98307359999998;99.98307359999998;99.97916799999999;99.98259999999999;99.9830576;99.9828288;99.9828288;99.98259999999999;99.97939679999999;99.97916799999999;99.9862608;99.98259999999999;99.97916799999999;99.98259999999999;99.98259999999999;
0.7266666666666666;19160.0;99.98284479999998;99.98673439999999;99.98307359999998;99.98307359999998;99.97916799999999;99.98259999999999;99.9830576;99.9828288;99.9828288;99.98259999999999;99.97939679999999;99.97916799999999;99.9862608;99.98259999999999;99.97916799999999;99.98259999999999;99.98259999999999;
0.8266666666666665;19160.0;99.98284479999998;99.98673439999999;99.98307359999998;99.98307359999998;99.97916799999999;99.98259999999999;99.9830576;99.9828288;99.9828288;99.98259999999999;99.97939679999999;99.97916799999999;99.9862608;99.98259999999999;99.97916799999999;99.98259999999999;99.98259999999999;
0.9266666666666665;19160.0;99.98284479999998;99.98673439999999;99.98307359999998;99.98307359999998;99.97916799999999;99.98259999999999;99.9830576;99.9828288;99.9828288;99.98259999999999;99.97939679999999;99.97916799999999;99.9862608;99.98259999999999;99.97916799999999;99.98259999999999;99.98259999999999;
1.0266666666666666;19160.0;99.98284479999998;99.98673439999999;99.98307359999998;99.98307359999998;99.97916799999999;99.98259999999999;99.9830576;99.9828288;99.9828288;99.98259999999999;99.97939679999999;99.97916799999999;99.9862608;99.98259999999999;99.97916799999999;99.98259999999999;99.98259999999999;
1.1266666666666665;19160.0;99.98274479999998;99.98663439999999;99.98297359999998;99.98297359999998;99.97906799999998;99.98249999999999;99.98295759999999;99.98272879999999;99.98272879999999;99.98249999999999;99.97929679999999;99.97906799999998;99.9861608;99.98249999999999;99.97906799999998;99.98249999999999;99.98249999999999;
1.2266666666666666;19160.0;99.98274479999998;99.98663439999999;99.98297359999998;99.98297359999998;99.97906799999998;99.98249999999999;99.98295759999999;99.98272879999999;99.98272879999999;99.98249999999999;99.97929679999999;99.97906799999998;99.9861608;99.98249999999999;99.97906799999998;99.98249999999999;99.98249999999999;
1.3266666666666667;19160.0;99.98274479999998;99.98663439999999;99.98297359999998;99.98297359999998;99.97906799999998;99.98249999999999;99.98295759999999;99.98272879999999;99.98272879999999;99.98249999999999;99.97929679999999;99.97906799999998;99.9861608;99.98249999999999;99.97906799999998;99.98249999999999;99.98249999999999;
1.4266666666666667;19160.0;99.98274479999998;99.98663439999999;99.98297359999998;99.98297359999998;99.97906799999998;99.98249999999999;99.98295759999999;99.98272879999999;99.98272879999999;99.98249999999999;99.97929679999999;99.97906799999998;99.9861608;99.98249999999999;99.97906799999998;99.98249999999999;99.98249999999999;
1.5266666666666668;19160.0;99.98274479999998;99.98663439999999;99.98297359999998;99.98297359999998;99.97906799999998;99.98249999999999;99.98295759999999;99.98272879999999;99.98272879999999;99.98249999999999;99.97929679999999;99.97906799999998;99.9861608;99.98249999999999;99.97906799999998;99.98249999999999;99.98249999999999;
1.626666666666667;19160.0;99.98274479999998;99.98663439999999;99.98297359999998;99.98297359999998;99.97906799999998;99.98249999999999;99.98295759999999;99.98272879999999;99.98272879999999;99.98249999999999;99.97929679999999;99.97906799999998;99.9861608;99.98249999999999;99.97906799999998;99.98249999999999;99.98249999999999;
1.726666666666667;19160.0;99.98274479999998;99.98663439999999;99.98297359999998;99.98297359999998;99.97906799999998;99.98249999999999;99.98295759999999;99.98272879999999;99.98272879999999;99.98249999999999;99.97929679999999;99.97906799999998;99.9861608;99.98249999999999;99.97906799999998;99.98249999999999;99.98249999999999;
1.826666666666667;19160.0;99.98274479999998;99.98663439999999;99.98297359999998;99.98297359999998;99.97906799999998;99.98249999999999;99.98295759999999;99.98272879999999;99.98272879999999;99.98249999999999;99.97929679999999;99.97906799999998;99.9861608;99.98249999999999;99.97906799999998;99.98249999999999;99.98249999999999;
1.9266666666666672;19160.0;99.98274479999998;99.98663439999999;99.98297359999998;99.98297359999998;99.97906799999998;99.98249999999999;99.98295759999999;99.98272879999999;99.98272879999999;99.98249999999999;99.97929679999999;99.97906799999998;99.9861608;99.98249999999999;99.97906799999998;99.98249999999999;99.98249999999999;
2.0266666666666673;19160.0;99.98274479999998;99.98663439999999;99.98297359999998;99.98297359999998;99.97906799999998;99.98249999999999;99.98295759999999;99.98272879999999;99.98272879999999;99.98249999999999;99.97929679999999;99.97906799999998;99.9861608;99.98249999999999;99.97906799999998;99.98249999999999;99.98249999999999;
2.126666666666667;19160.0;99.98264479999997;99.98653439999998;99.98287359999998;99.98287359999998;99.97896799999998;99.98239999999998;99.98285759999999;99.98262879999999;99.98262879999999;99.98239999999998;99.97919679999998;99.97896799999998;99.98606079999999;99.98239999999998;99.97896799999998;99.98239999999998;99.98239999999998;
2.226666666666667;19160.0;99.98264479999997;99.98653439999998;99.98287359999998;99.98287359999998;99.97896799999998;99.98239999999998;99.98285759999999;99.98262879999999;99.98262879999999;99.98239999999998;99.97919679999998;99.97896799999998;99.98606079999999;99.98239999999998;99.97896799999998;99.98239999999998;99.98239999999998;
2.326666666666667;19160.0;99.98264479999997;99.98653439999998;99.98287359999998;99.98287359999998;99.97896799999998;99.98239999999998;99.98285759999999;99.98262879999999;99.98262879999999;99.98239999999998;99.97919679999998;99.97896799999998;99.98606079999999;99.98239999999998;99.97896799999998;99.98239999999998;99.98239999999998;
2.426666666666667;19160.0;99.98264479999997;99.98653439999998;99.98287359999998;99.98287359999998;99.97896799999998;99.98239999999998;99.98285759999999;99.98262879999999;99.98262879999999;99.98239999999998;99.97919679999998;99.97896799999998;99.98606079999999;99.98239999999998;99.97896799999998;99.98239999999998;99.98239999999998;
2.5266666666666673;19160.0;99.98264479999997;99.98653439999998;99.98287359999998;99.98287359999998;99.97896799999998;99.98239999999998;99.98285759999999;99.98262879999999;99.98262879999999;99.98239999999998;99.97919679999998;99.97896799999998;99.98606079999999;99.98239999999998;99.97896799999998;99.98239999999998;99.98239999999998;
2.6266666666666674;19160.0;99.98264479999997;99.98653439999998;99.98287359999998;99.98287359999998;99.97896799999998;99.98239999999998;99.98285759999999;99.98262879999999;99.98262879999999;99.98239999999998;99.97919679999998;99.97896799999998;99.98606079999999;99.98239999999998;99.97896799999998;99.98239999999998;99.98239999999998;
2.7266666666666675;19160.0;99.98264479999997;99.98653439999998;99.98287359999998;99.98287359999998;99.97896799999998;99.98239999999998;99.98285759999999;99.98262879999999;99.98262879999999;99.98239999999998;99.97919679999998;99.97896799999998;99.98606079999999;99.98239999999998;99.97896799999998;99.98239999999998;99.98239999999998;
2.8266666666666675;19160.0;99.98264479999997;99.98653439999998;99.98287359999998;99.98287359999998;99.97896799999998;99.98239999999998;99.98285759999999;99.98262879999999;99.98262879999999;99.98239999999998;99.97919679999998;99.97896799999998;99.98606079999999;99.98239999999998;99.97896799999998;99.98239999999998;99.98239999999998;
2.9266666666666676;19160.0;99.98264479999997;99.98653439999998;99.98287359999998;99.98287359999998;99.97896799999998;99.98239999999998;99.98285759999999;99.98262879999999;99.98262879999999;99.98239999999998;99.97919679999998;99.97896799999998;99.98606079999999;99.98239999999998;99.97896799999998;99.98239999999998;99.98239999999998;
3.0266666666666677;19160.0;99.98264479999997;99.98653439999998;99.98287359999998;99.98287359999998;99.97896799999998;99.98239999999998;99.98285759999999;99.98262879999999;99.98262879999999;99.98239999999998;99.97919679999998;99.97896799999998;99.98606079999999;99.98239999999998;99.97896799999998;99.98239999999998;99.98239999999998;
3.1266666666666674;19160.0;99.98254479999997;99.98653439999998;99.98277359999997;99.98277359999997;99.97886799999998;99.98229999999998;99.98275759999999;99.98252879999998;99.98252879999998;99.98229999999998;99.97909679999998;99.97886799999998;99.98606079999999;99.98229999999998;99.97886799999998;99.98229999999998;99.98229999999998;
3.226666666666667;19160.0;99.98254479999997;99.98643439999998;99.98277359999997;99.98277359999997;99.97886799999998;99.98229999999998;99.98275759999999;99.98252879999998;99.98252879999998;99.98229999999998;99.97909679999998;99.97886799999998;99.98596079999999;99.98229999999998;99.97886799999998;99.98229999999998;99.98229999999998;
3.326666666666667;19160.0;99.98254479999997;99.98643439999998;99.98277359999997;99.98277359999997;99.97886799999998;99.98229999999998;99.98275759999999;99.98252879999998;99.98252879999998;99.98229999999998;99.97909679999998;99.97886799999998;99.98596079999999;99.98229999999998;99.97886799999998;99.98229999999998;99.98229999999998;
